Epoch,235,train loss,27.0608,train acc,37.61,val loss,169.6830,val acc,26.47,best val acc,32.353
Epoch,236,train loss,27.0313,train acc,37.61,val loss,169.7495,val acc,26.47,best val acc,32.353
Epoch,237,train loss,27.0560,train acc,36.75,val loss,169.6480,val acc,26.47,best val acc,32.353
Epoch,238,train loss,27.0287,train acc,35.90,val loss,169.4983,val acc,23.53,best val acc,32.353
Epoch,239,train loss,27.0771,train acc,37.61,val loss,169.5408,val acc,26.47,best val acc,32.353
Epoch,240,train loss,27.0463,train acc,35.04,val loss,169.4821,val acc,26.47,best val acc,32.353
Epoch,241,train loss,27.0667,train acc,35.90,val loss,169.2953,val acc,26.47,best val acc,32.353
Epoch,242,train loss,27.0154,train acc,37.61,val loss,169.5453,val acc,26.47,best val acc,32.353
Epoch,243,train loss,27.0652,train acc,35.90,val loss,169.6165,val acc,26.47,best val acc,32.353
Epoch,244,train loss,27.0004,train acc,37.61,val loss,169.3830,val acc,23.53,best val acc,32.353
Epoch,245,train loss,27.0463,train acc,37.61,val loss,169.4735,val acc,23.53,best val acc,32.353
Epoch,246,train loss,27.0196,train acc,36.75,val loss,169.5414,val acc,26.47,best val acc,32.353
Epoch,247,train loss,27.0086,train acc,39.32,val loss,169.2261,val acc,26.47,best val acc,32.353
Epoch,248,train loss,27.0216,train acc,36.75,val loss,169.3699,val acc,26.47,best val acc,32.353
Epoch,249,train loss,26.9707,train acc,37.61,val loss,169.5265,val acc,26.47,best val acc,32.353
Epoch,250,train loss,27.0019,train acc,35.90,val loss,169.4432,val acc,26.47,best val acc,32.353
Epoch,251,train loss,26.9533,train acc,37.61,val loss,169.6709,val acc,23.53,best val acc,32.353
Epoch,252,train loss,26.9850,train acc,36.75,val loss,169.4752,val acc,26.47,best val acc,32.353
Epoch,253,train loss,26.9352,train acc,36.75,val loss,169.4508,val acc,23.53,best val acc,32.353
Epoch,254,train loss,26.9768,train acc,37.61,val loss,169.4999,val acc,26.47,best val acc,32.353
Epoch,255,train loss,26.9448,train acc,37.61,val loss,169.3831,val acc,26.47,best val acc,32.353
Epoch,256,train loss,26.9293,train acc,37.61,val loss,169.3935,val acc,26.47,best val acc,32.353
Epoch,257,train loss,26.9439,train acc,35.90,val loss,169.1885,val acc,26.47,best val acc,32.353
Epoch,258,train loss,26.9257,train acc,36.75,val loss,169.2092,val acc,26.47,best val acc,32.353
Epoch,259,train loss,26.9133,train acc,37.61,val loss,169.1429,val acc,26.47,best val acc,32.353
Epoch,260,train loss,26.9309,train acc,37.61,val loss,169.0965,val acc,26.47,best val acc,32.353
Epoch,261,train loss,26.9012,train acc,36.75,val loss,169.1245,val acc,26.47,best val acc,32.353
Epoch,262,train loss,26.8925,train acc,37.61,val loss,169.3781,val acc,26.47,best val acc,32.353
Epoch,263,train loss,26.8994,train acc,35.90,val loss,169.4981,val acc,23.53,best val acc,32.353
Epoch,264,train loss,26.9188,train acc,35.90,val loss,169.5190,val acc,23.53,best val acc,32.353
Epoch,265,train loss,26.9429,train acc,35.90,val loss,169.2736,val acc,23.53,best val acc,32.353
Epoch,266,train loss,26.9593,train acc,35.04,val loss,169.4710,val acc,23.53,best val acc,32.353
Epoch,267,train loss,26.9735,train acc,35.90,val loss,169.0396,val acc,26.47,best val acc,32.353
Epoch,268,train loss,26.8751,train acc,37.61,val loss,168.8798,val acc,26.47,best val acc,32.353
Epoch,269,train loss,26.8949,train acc,36.75,val loss,168.9578,val acc,26.47,best val acc,32.353
Epoch,270,train loss,26.8772,train acc,36.75,val loss,168.9710,val acc,26.47,best val acc,32.353
Epoch,271,train loss,26.8644,train acc,37.61,val loss,168.9822,val acc,26.47,best val acc,32.353
Epoch,272,train loss,26.8782,train acc,36.75,val loss,169.1676,val acc,26.47,best val acc,32.353
Epoch,273,train loss,26.8269,train acc,35.90,val loss,169.3622,val acc,23.53,best val acc,32.353
Epoch,274,train loss,26.8955,train acc,35.04,val loss,169.2654,val acc,23.53,best val acc,32.353
Epoch,275,train loss,26.8450,train acc,35.90,val loss,169.2363,val acc,23.53,best val acc,32.353
Epoch,276,train loss,26.8329,train acc,37.61,val loss,169.2879,val acc,26.47,best val acc,32.353
Epoch,277,train loss,26.8150,train acc,33.33,val loss,169.2156,val acc,26.47,best val acc,32.353
